agency_cd	site_no	datetime	148640_00060_00003	148640_00060_00003_cd	148641_00065_00003	148641_00065_00003_cd
USGS	12080010	2004-06-26	125	A	24.84	A
USGS	12080010	2004-06-27	120	A	24.83	A
USGS	12080010	2004-06-28	117	A	24.82	A
USGS	12080010	2004-06-29	114	A	24.80	A
USGS	12080010	2004-06-30	112	A	24.79	A
USGS	12080010	2004-07-01	109	A	24.78	A
USGS	12080010	2004-07-02	107	A	24.77	A
USGS	12080010	2004-07-03	108	A	24.77	A
USGS	12080010	2004-07-04	106	A	24.77	A
USGS	12080010	2004-07-05	104	A	24.76	A
USGS	12080010	2004-07-06	102	A	24.75	A
USGS	12080010	2004-07-07	101	A	24.74	A
USGS	12080010	2004-07-08	98.8	A	24.74	A
USGS	12080010	2004-07-09	99.3	A	24.74	A
USGS	12080010	2004-07-10	98.1	A	24.73	A
USGS	12080010	2004-07-11	97.8	A	24.73	A
USGS	12080010	2004-07-12	96.3	A	24.73	A
USGS	12080010	2004-07-13	93.7	A	24.71	A
USGS	12080010	2004-07-14	91.5	A	24.71	A
USGS	12080010	2004-07-15	89.0	A	24.69	A
USGS	12080010	2004-07-16	87.8	A	24.69	A
USGS	12080010	2004-07-17	87.8	A	24.69	A
USGS	12080010	2004-07-18	86.9	A	24.68	A
USGS	12080010	2004-07-19	86.2	A	24.67	A
USGS	12080010	2004-07-20	84.6	A	24.67	A
USGS	12080010	2004-07-21	82.2	A	24.66	A
USGS	12080010	2004-07-22	82.0	A	24.66	A
USGS	12080010	2004-07-23	79.8	A	24.65	A
USGS	12080010	2004-07-24	77.2	A	24.63	A
USGS	12080010	2004-07-25	79.6	A	24.64	A
USGS	12080010	2004-07-26	75.4	A	24.63	A
USGS	12080010	2004-07-27	76.0	A	24.63	A
USGS	12080010	2004-07-28	74.7	A	24.62	A
USGS	12080010	2004-07-29	73.2	A	24.62	A
USGS	12080010	2004-07-30	73.5	A	24.62	A
USGS	12080010	2004-07-31	73.3	A	24.62	A
USGS	12080010	2004-08-01	72.0	A	24.61	A
USGS	12080010	2004-08-02	71.9	A	24.61	A
USGS	12080010	2004-08-03	72.1	A	24.61	A
USGS	12080010	2004-08-04	72.6	A	24.61	A
USGS	12080010	2004-08-05	74.0	A	24.62	A
USGS	12080010	2004-08-06	88.4	A	24.69	A
USGS	12080010	2004-08-07	82.3	A	24.66	A
USGS	12080010	2004-08-08	97.4	A	24.73	A
USGS	12080010	2004-08-09	83.8	A	24.66	A
USGS	12080010	2004-08-10	77.3	A	24.63	A
USGS	12080010	2004-08-11	72.5	A	24.61	A
USGS	12080010	2004-08-12	72.6	A	24.61	A
USGS	12080010	2004-08-13	69.2	A	24.60	A
USGS	12080010	2004-08-14	68.1	A	24.59	A
USGS	12080010	2004-08-15	67.0	A	24.59	A
USGS	12080010	2004-08-16	64.3	A	24.57	A
USGS	12080010	2004-08-17	62.7	A	24.56	A
USGS	12080010	2004-08-18	62.0	A	24.55	A
USGS	12080010	2004-08-19	60.9	A	24.55	A
USGS	12080010	2004-08-20	59.8	A	24.54	A
USGS	12080010	2004-08-21	66.8	A	24.58	A
USGS	12080010	2004-08-22	88.0	A	24.69	A
USGS	12080010	2004-08-23	141	A	24.90	A
USGS	12080010	2004-08-24	115	A	24.80	A
USGS	12080010	2004-08-25	172	A	25.01	A
USGS	12080010	2004-08-26	333	A	25.55	A
USGS	12080010	2004-08-27	263	A	25.38	A
USGS	12080010	2004-08-28	204	A	25.20	A
USGS	12080010	2004-08-29	159	A	25.05	A
USGS	12080010	2004-08-30	130	A	24.94	A
USGS	12080010	2004-08-31	112	A	24.87	A
USGS	12080010	2004-09-01	101	A	24.83	A
USGS	12080010	2004-09-02	93.7	A	24.79	A
USGS	12080010	2004-09-03	90.3	A	24.78	A
USGS	12080010	2004-09-04	84.3	A	24.75	A
USGS	12080010	2004-09-05	79.8	A	24.73	A
USGS	12080010	2004-09-06	74.8	A	24.70	A
USGS	12080010	2004-09-07	70.7	A	24.68	A
USGS	12080010	2004-09-08	68.1	A	24.67	A
USGS	12080010	2004-09-09	67.5	A	24.67	A
USGS	12080010	2004-09-10	66.9	A	24.67	A
USGS	12080010	2004-09-11	101	A	24.83	A
USGS	12080010	2004-09-12	156	A	25.04	A
USGS	12080010	2004-09-13	135	A	24.96	A
USGS	12080010	2004-09-14	168	A	25.08	A
USGS	12080010	2004-09-15	209	A	25.22	A
USGS	12080010	2004-09-16	274	A	25.41	A
USGS	12080010	2004-09-17	265	A	25.39	A
USGS	12080010	2004-09-18	257	A	25.36	A
USGS	12080010	2004-09-19	316	A	25.52	A
USGS	12080010	2004-09-20	319	A	25.54	A
USGS	12080010	2004-09-21	255	A	25.36	A
USGS	12080010	2004-09-22	212	A	25.23	A
USGS	12080010	2004-09-23	183	A	25.13	A
USGS	12080010	2004-09-24	160	A	25.06	A
USGS	12080010	2004-09-25	145	A	25.00	A
USGS	12080010	2004-09-26	132	A	24.95	A
USGS	12080010	2004-09-27	122	A	24.91	A
USGS	12080010	2004-09-28	113	A	24.88	A
USGS	12080010	2004-09-29	108	A	24.85	A
USGS	12080010	2004-09-30	103	A	24.83	A
USGS	12080010	2004-10-01	98.9	A	24.82	A
USGS	12080010	2004-10-02	94.5	A	24.80	A
USGS	12080010	2004-10-03	90.4	A	24.78	A
USGS	12080010	2004-10-04	86.7	A	24.77	A
USGS	12080010	2004-10-05	89.0	A	24.77	A
USGS	12080010	2004-10-06	92.1	A	24.79	A
USGS	12080010	2004-10-07	88.4	A	24.77	A
USGS	12080010	2004-10-08	107	A	24.85	A
USGS	12080010	2004-10-09	161	A	25.05	A
USGS	12080010	2004-10-10	221	A	25.26	A
USGS	12080010	2004-10-11	188	A	25.15	A
USGS	12080010	2004-10-12	162	A	25.06	A
USGS	12080010	2004-10-13	148	A	25.01	A
USGS	12080010	2004-10-14	134	A	24.96	A
USGS	12080010	2004-10-15	124	A	24.92	A
USGS	12080010	2004-10-16	121	A	24.91	A
USGS	12080010	2004-10-17	240	A	25.28	A
USGS	12080010	2004-10-18	671	A	26.38	A
USGS	12080010	2004-10-19	483	A	26.01	A
USGS	12080010	2004-10-20	474	A	25.99	A
USGS	12080010	2004-10-21	374	A	25.76	A
USGS	12080010	2004-10-22	300	A	25.57	A
USGS	12080010	2004-10-23	248	A	25.43	A
USGS	12080010	2004-10-24	221	A	25.35	A
USGS	12080010	2004-10-25	196	A	25.27	A
USGS	12080010	2004-10-26	187	A	25.24	A
USGS	12080010	2004-10-27	174	A	25.20	A
USGS	12080010	2004-10-28	159	A	25.14	A
USGS	12080010	2004-10-29	147	A	25.10	A
USGS	12080010	2004-10-30	151	A	25.12	A
USGS	12080010	2004-10-31	169	A	25.18	A
USGS	12080010	2004-11-01	178	A	25.21	A
USGS	12080010	2004-11-02	225	A	25.36	A
USGS	12080010	2004-11-03	568	A	26.18	A
USGS	12080010	2004-11-04	441	A	25.92	A
USGS	12080010	2004-11-05	336	A	25.67	A
USGS	12080010	2004-11-06	278	A	25.51	A
USGS	12080010	2004-11-07	243	A	25.41	A
USGS	12080010	2004-11-08	211	A	25.31	A
USGS	12080010	2004-11-09	186	A	25.24	A
USGS	12080010	2004-11-10	170	A	25.18	A
USGS	12080010	2004-11-11	158	A	25.14	A
USGS	12080010	2004-11-12	146	A	25.10	A
USGS	12080010	2004-11-13	136	A	25.06	A
USGS	12080010	2004-11-14	129	A	25.04	A
USGS	12080010	2004-11-15	128	A	25.04	A
USGS	12080010	2004-11-16	132	A	25.05	A
USGS	12080010	2004-11-17	131	A	25.05	A
USGS	12080010	2004-11-18	142	A	25.09	A
USGS	12080010	2004-11-19	200	A	25.28	A
USGS	12080010	2004-11-20	199	A	25.28	A
USGS	12080010	2004-11-21	181	A	25.22	A
USGS	12080010	2004-11-22	166	A	25.17	A
USGS	12080010	2004-11-23	155	A	25.13	A
USGS	12080010	2004-11-24	159	A	25.14	A
USGS	12080010	2004-11-25	234	A	25.38	A
USGS	12080010	2004-11-26	378	A	25.77	A
USGS	12080010	2004-11-27	321	A	25.63	A
USGS	12080010	2004-11-28	276	A	25.50	A
USGS	12080010	2004-11-29	239	A	25.40	A
USGS	12080010	2004-11-30	217	A	25.33	A
USGS	12080010	2004-12-01	213	A	25.32	A
USGS	12080010	2004-12-02	217	A	25.33	A
USGS	12080010	2004-12-03	202	A	25.29	A
USGS	12080010	2004-12-04	199	A	25.28	A
USGS	12080010	2004-12-05	195	A	25.27	A
USGS	12080010	2004-12-06	201	A	25.28	A
USGS	12080010	2004-12-07	218	A	25.34	A
USGS	12080010	2004-12-08	472	A	25.91	A
USGS	12080010	2004-12-09	1040	A	27.04	A
USGS	12080010	2004-12-10	865	A	26.74	A
USGS	12080010	2004-12-11	1550	A	27.75	A
USGS	12080010	2004-12-12	1370	A	27.50	A
USGS	12080010	2004-12-13	773	A	26.58	A
USGS	12080010	2004-12-14	600	A	26.26	A
USGS	12080010	2004-12-15	633	A	26.32	A
USGS	12080010	2004-12-16	547	A	26.15	A
USGS	12080010	2004-12-17	455	A	25.95	A
USGS	12080010	2004-12-18	390	A	25.80	A
USGS	12080010	2004-12-19	342	A	25.68	A
USGS	12080010	2004-12-20	304	A	25.58	A
USGS	12080010	2004-12-21	275	A	25.50	A
USGS	12080010	2004-12-22	260	A	25.46	A
USGS	12080010	2004-12-23	238	A	25.40	A
USGS	12080010	2004-12-24	219	A	25.34	A
USGS	12080010	2004-12-25	212	A	25.32	A
USGS	12080010	2004-12-26	220	A	25.34	A
USGS	12080010	2004-12-27	228	A	25.37	A
USGS	12080010	2004-12-28	214	A	25.32	A
USGS	12080010	2004-12-29	203	A	25.29	A
USGS	12080010	2004-12-30	198	A	25.28	A
USGS	12080010	2004-12-31	192	A	25.26	A
USGS	12080010	2005-01-01	200	A	25.28	A
USGS	12080010	2005-01-02	198	A	25.27	A
USGS	12080010	2005-01-03	182	A	25.23	A
USGS	12080010	2005-01-04	171	A	25.19	A
USGS	12080010	2005-01-05	163	A	25.16	A
USGS	12080010	2005-01-06	157	A	25.13	A
USGS	12080010	2005-01-07	169	A	25.18	A
USGS	12080010	2005-01-08	172	A	25.19	A
USGS	12080010	2005-01-09	170	A	25.18	A
USGS	12080010	2005-01-10	157	A	25.14	A
USGS	12080010	2005-01-11	151	A	25.12	A
USGS	12080010	2005-01-12	150	A	25.11	A
USGS	12080010	2005-01-13	151	A	25.12	A
USGS	12080010	2005-01-14	149	A	25.11	A
USGS	12080010	2005-01-15	148	A	25.11	A
USGS	12080010	2005-01-16	167	A	25.17	A
USGS	12080010	2005-01-17	311	A	25.59	A
USGS	12080010	2005-01-18	2340	A	28.60	A
USGS	12080010	2005-01-19	2660	A	28.99	A
USGS	12080010	2005-01-20	1140	A	27.08	A
USGS	12080010	2005-01-21	795	A	26.51	A
USGS	12080010	2005-01-22	644	A	26.22	A
USGS	12080010	2005-01-23	554	A	26.04	A
USGS	12080010	2005-01-24	481	A	25.88	A
USGS	12080010	2005-01-25	431	A	25.76	A
USGS	12080010	2005-01-26	390	A	25.67	A
USGS	12080010	2005-01-27	362	A	25.59	A
USGS	12080010	2005-01-28	337	A	25.53	A
USGS	12080010	2005-01-29	314	A	25.47	A
USGS	12080010	2005-01-30	299	A	25.43	A
USGS	12080010	2005-01-31	284	A	25.38	A
USGS	12080010	2005-02-01	266	A	25.34	A
USGS	12080010	2005-02-02	253	A	25.30	A
USGS	12080010	2005-02-03	241	A	25.26	A
USGS	12080010	2005-02-04	237	A	25.25	A
USGS	12080010	2005-02-05	243	A	25.26	A
USGS	12080010	2005-02-06	244	A	25.27	A
USGS	12080010	2005-02-07	251	A	25.29	A
USGS	12080010	2005-02-08	245	A	25.27	A
USGS	12080010	2005-02-09	230	A	25.23	A
USGS	12080010	2005-02-10	218	A	25.20	A
USGS	12080010	2005-02-11	213	A	25.17	A
USGS	12080010	2005-02-12	208	A	25.16	A
USGS	12080010	2005-02-13	205	A	25.15	A
USGS	12080010	2005-02-14	201	A	25.13	A
USGS	12080010	2005-02-15	190	A	25.10	A
USGS	12080010	2005-02-16	182	A	25.08	A
USGS	12080010	2005-02-17	177	A	25.06	A
USGS	12080010	2005-02-18	174	A	25.04	A
USGS	12080010	2005-02-19	171	A	25.03	A
USGS	12080010	2005-02-20	165	A	25.01	A
USGS	12080010	2005-02-21	159	A	24.99	A
USGS	12080010	2005-02-22	152	A	24.97	A
USGS	12080010	2005-02-23	148	A	24.95	A
USGS	12080010	2005-02-24	144	A	24.94	A
USGS	12080010	2005-02-25	143	A	24.93	A
USGS	12080010	2005-02-26	140	A	24.92	A
USGS	12080010	2005-02-27	138	A	24.91	A
USGS	12080010	2005-02-28	139	A	24.92	A
USGS	12080010	2005-03-01	144	A	24.94	A
USGS	12080010	2005-03-02	159	A	24.99	A
USGS	12080010	2005-03-03	151	A	24.97	A
USGS	12080010	2005-03-04	144	A	24.94	A
USGS	12080010	2005-03-05	139	A	24.92	A
USGS	12080010	2005-03-06	136	A	24.90	A
USGS	12080010	2005-03-07	133	A	24.89	A
USGS	12080010	2005-03-08	130	A	24.88	A
USGS	12080010	2005-03-09	128	A	24.88	A
USGS	12080010	2005-03-10	125	A	24.87	A
USGS	12080010	2005-03-11	123	A	24.86	A
USGS	12080010	2005-03-12	122	A	24.85	A
USGS	12080010	2005-03-13	119	A	24.85	A
USGS	12080010	2005-03-14	117	A	24.84	A
USGS	12080010	2005-03-15	115	A	24.83	A
USGS	12080010	2005-03-16	123	A	24.86	A
USGS	12080010	2005-03-17	133	A	24.90	A
USGS	12080010	2005-03-18	135	A	24.90	A
USGS	12080010	2005-03-19	135	A	24.90	A
USGS	12080010	2005-03-20	156	A	24.98	A
USGS	12080010	2005-03-21	255	A	25.30	A
USGS	12080010	2005-03-22	286	A:e	25.39	A
USGS	12080010	2005-03-23	236	A	25.25	A
USGS	12080010	2005-03-24	213	A	25.17	A
USGS	12080010	2005-03-25	204	A	25.14	A
USGS	12080010	2005-03-26	261	A	25.32	A
USGS	12080010	2005-03-27	1310	A	27.21	A
USGS	12080010	2005-03-28	1840	A	28.06	A
USGS	12080010	2005-03-29	1220	A	27.22	A
USGS	12080010	2005-03-30	1120	A	27.06	A
USGS	12080010	2005-03-31	804	A	26.53	A
USGS	12080010	2005-04-01	718	A	26.37	A
USGS	12080010	2005-04-02	797	A	26.52	A
USGS	12080010	2005-04-03	721	A	26.37	A
USGS	12080010	2005-04-04	720	A	26.37	A
USGS	12080010	2005-04-05	653	A	26.24	A
USGS	12080010	2005-04-06	562	A	26.05	A
USGS	12080010	2005-04-07	503	A	25.93	A
USGS	12080010	2005-04-08	512	A	25.95	A
USGS	12080010	2005-04-09	478	A	25.87	A
USGS	12080010	2005-04-10	427	A	25.75	A
USGS	12080010	2005-04-11	469	A	25.85	A
USGS	12080010	2005-04-12	635	A	26.20	A
USGS	12080010	2005-04-13	584	A	26.10	A
USGS	12080010	2005-04-14	494	A	25.91	A
USGS	12080010	2005-04-15	447	A	25.80	A
USGS	12080010	2005-04-16	601	A	26.11	A
USGS	12080010	2005-04-17	1310	A	27.35	A
USGS	12080010	2005-04-18	870	A	26.64	A
USGS	12080010	2005-04-19	644	A	26.22	A
USGS	12080010	2005-04-20	527	A	25.98	A
USGS	12080010	2005-04-21	453	A	25.82	A
USGS	12080010	2005-04-22	401	A	25.69	A
USGS	12080010	2005-04-23	369	A	25.61	A
USGS	12080010	2005-04-24	370	A	25.61	A
USGS	12080010	2005-04-25	365	A	25.60	A
USGS	12080010	2005-04-26	366	A	25.60	A
USGS	12080010	2005-04-27	343	A	25.55	A
USGS	12080010	2005-04-28	322	A	25.49	A
USGS	12080010	2005-04-29	306	A	25.45	A
USGS	12080010	2005-04-30	298	A	25.43	A
USGS	12080010	2005-05-01	283	A	25.38	A
USGS	12080010	2005-05-02	280	A	25.37	A
USGS	12080010	2005-05-03	295	A	25.42	A
USGS	12080010	2005-05-04	290	A	25.40	A
USGS	12080010	2005-05-05	275	A	25.36	A
USGS	12080010	2005-05-06	261	A	25.32	A
USGS	12080010	2005-05-07	248	A	25.28	A
USGS	12080010	2005-05-08	237	A	25.25	A
USGS	12080010	2005-05-09	245	A	25.27	A
USGS	12080010	2005-05-10	373	A	25.61	A
USGS	12080010	2005-05-11	448	A	25.80	A
USGS	12080010	2005-05-12	374	A	25.62	A
USGS	12080010	2005-05-13	325	A	25.50	A
USGS	12080010	2005-05-14	297	A	25.42	A
USGS	12080010	2005-05-15	296	A	25.42	A
USGS	12080010	2005-05-16	322	A	25.49	A
USGS	12080010	2005-05-17	363	A	25.60	A
USGS	12080010	2005-05-18	379	A	25.63	A
USGS	12080010	2005-05-19	457	A	25.82	A
USGS	12080010	2005-05-20	525	A	25.98	A
USGS	12080010	2005-05-21	534	A	26.00	A
USGS	12080010	2005-05-22	502	A	25.93	A
USGS	12080010	2005-05-23	457	A	25.82	A
USGS	12080010	2005-05-24	404	A	25.70	A
USGS	12080010	2005-05-25	360	A	25.59	A
USGS	12080010	2005-05-26	328	A	25.50	A
USGS	12080010	2005-05-27	300	A	25.43	A
USGS	12080010	2005-05-28	280	A	25.37	A
USGS	12080010	2005-05-29	262	A	25.33	A
USGS	12080010	2005-05-30	251	A	25.29	A
USGS	12080010	2005-05-31	242	A	25.26	A
USGS	12080010	2005-06-01	238	A	25.25	A
USGS	12080010	2005-06-02	233	A	25.24	A
USGS	12080010	2005-06-03	218	A	25.19	A
USGS	12080010	2005-06-04	209	A	25.16	A
USGS	12080010	2005-06-05	204	A	25.15	A
USGS	12080010	2005-06-06	204	A	25.14	A
USGS	12080010	2005-06-07	196	A	25.12	A
USGS	12080010	2005-06-08	190	A	25.10	A
USGS	12080010	2005-06-09	183	A	25.08	A
USGS	12080010	2005-06-10	177	A	25.06	A
USGS	12080010	2005-06-11	177	A	25.05	A
USGS	12080010	2005-06-12	177	A	25.05	A
USGS	12080010	2005-06-13	171	A	25.03	A
USGS	12080010	2005-06-14	163	A	25.01	A
USGS	12080010	2005-06-15	159	A	24.99	A
USGS	12080010	2005-06-16	157	A	24.99	A
USGS	12080010	2005-06-17	184	A	25.08	A
USGS	12080010	2005-06-18	212	A	25.17	A
USGS	12080010	2005-06-19	181	A	25.07	A
USGS	12080010	2005-06-20	180	A	25.07	A
USGS	12080010	2005-06-21	166	A	25.02	A
USGS	12080010	2005-06-22	159	A	24.99	A
USGS	12080010	2005-06-23	169	A	25.03	A
USGS	12080010	2005-06-24	168	A	25.02	A
USGS	12080010	2005-06-25	154	A	24.98	A
USGS	12080010	2005-06-26	149	A	24.96	A
USGS	12080010	2005-06-27	158	A	24.99	A
USGS	12080010	2005-06-28	172	A	25.04	A
USGS	12080010	2005-06-29	165	A	25.01	A
USGS	12080010	2005-06-30	156	A	24.98	A
USGS	12080010	2005-07-01	144	A	24.94	A
USGS	12080010	2005-07-02	142	A	24.93	A
USGS	12080010	2005-07-03	139	A	24.92	A
USGS	12080010	2005-07-04	134	A	24.90	A
USGS	12080010	2005-07-05	130	A	24.88	A
USGS	12080010	2005-07-06	140	A	24.92	A
USGS	12080010	2005-07-07	142	A	24.93	A
USGS	12080010	2005-07-08	141	A	24.92	A
USGS	12080010	2005-07-09	163	A	25.01	A
USGS	12080010	2005-07-10	190	A	25.10	A
USGS	12080010	2005-07-11	176	A	25.05	A
USGS	12080010	2005-07-12	160	A	25.00	A
USGS	12080010	2005-07-13	155	A	24.98	A
USGS	12080010	2005-07-14	143	A	24.93	A
USGS	12080010	2005-07-15	135	A	24.90	A
USGS	12080010	2005-07-16	130	A	24.88	A
USGS	12080010	2005-07-17	126	A	24.87	A
USGS	12080010	2005-07-18	120	A	24.85	A
USGS	12080010	2005-07-19	117	A	24.84	A
USGS	12080010	2005-07-20	113	A	24.81	A
USGS	12080010	2005-07-21	112	A	24.81	A
USGS	12080010	2005-07-22	110	A	24.80	A
USGS	12080010	2005-07-23	114	A	24.82	A
USGS	12080010	2005-07-24	111	A	24.80	A
USGS	12080010	2005-07-25	105	A	24.78	A
USGS	12080010	2005-07-26	102	A	24.77	A
USGS	12080010	2005-07-27	98.9	A	24.76	A
USGS	12080010	2005-07-28	97.1	A	24.75	A
USGS	12080010	2005-07-29	94.4	A	24.74	A
USGS	12080010	2005-07-30	91.8	A	24.73	A
USGS	12080010	2005-07-31	90.1	A	24.72	A
USGS	12080010	2005-08-01	88.7	A	24.71	A
USGS	12080010	2005-08-02	87.9	A	24.71	A
USGS	12080010	2005-08-03	87.0	A	24.71	A
USGS	12080010	2005-08-04	87.6	A	24.71	A
USGS	12080010	2005-08-05	85.5	A	24.70	A
USGS	12080010	2005-08-06	85.4	A	24.69	A
USGS	12080010	2005-08-07	85.4	A	24.69	A
USGS	12080010	2005-08-08	86.5	A	24.70	A
USGS	12080010	2005-08-09	84.5	A	24.69	A
USGS	12080010	2005-08-10	83.8	A	24.68	A
USGS	12080010	2005-08-11	83.4	A	24.68	A
USGS	12080010	2005-08-12	83.2	A	24.68	A
USGS	12080010	2005-08-13	84.2	A	24.68	A
USGS	12080010	2005-08-14	82.3	A	24.68	A
USGS	12080010	2005-08-15	79.8	A	24.67	A
USGS	12080010	2005-08-16	78.1	A	24.66	A
USGS	12080010	2005-08-17	78.6	A	24.66	A
USGS	12080010	2005-08-18	80.3	A	24.67	A
USGS	12080010	2005-08-19	80.5	A	24.67	A
USGS	12080010	2005-08-20	78.2	A	24.66	A
USGS	12080010	2005-08-21	76.3	A	24.65	A
USGS	12080010	2005-08-22	74.8	A	24.64	A
USGS	12080010	2005-08-23	88.6	A	24.71	A
USGS	12080010	2005-08-24	96.1	A	24.74	A
USGS	12080010	2005-08-25	81.4	A	24.67	A
USGS	12080010	2005-08-26	74.0	A	24.64	A
USGS	12080010	2005-08-27	73.6	A	24.64	A
USGS	12080010	2005-08-28	74.6	A	24.64	A
USGS	12080010	2005-08-29	76.7	A	24.65	A
USGS	12080010	2005-08-30	71.5	A	24.63	A
USGS	12080010	2005-08-31	66.9	A	24.61	A
USGS	12080010	2005-09-01	65.4	A	24.60	A
USGS	12080010	2005-09-02	62.7	A	24.59	A
USGS	12080010	2005-09-03	61.7	A	24.58	A
USGS	12080010	2005-09-04	61.3	A	24.58	A
USGS	12080010	2005-09-05	61.8	A	24.58	A
USGS	12080010	2005-09-06	62.0	A	24.58	A
USGS	12080010	2005-09-07	60.8	A	24.57	A
USGS	12080010	2005-09-08	60.4	A	24.57	A
USGS	12080010	2005-09-09	60.0	A	24.56	A
USGS	12080010	2005-09-10	61.0	A	24.57	A
USGS	12080010	2005-09-11	61.7	A	24.58	A
USGS	12080010	2005-09-12	63.1	A	24.59	A
USGS	12080010	2005-09-13	61.3	A	24.58	A
USGS	12080010	2005-09-14	60.9	A	24.57	A
USGS	12080010	2005-09-15	60.2	A	24.56	A
USGS	12080010	2005-09-16	60.9	A	24.57	A
USGS	12080010	2005-09-17	60.6	A	24.57	A
USGS	12080010	2005-09-18	59.5	A	24.56	A
USGS	12080010	2005-09-19	59.3	A	24.56	A
USGS	12080010	2005-09-20	58.6	A	24.56	A
USGS	12080010	2005-09-21	57.3	A	24.55	A
USGS	12080010	2005-09-22	56.7	A	24.55	A
USGS	12080010	2005-09-23	56.0	A	24.54	A
USGS	12080010	2005-09-24	55.9	A	24.54	A
USGS	12080010	2005-09-25	57.0	A	24.55	A
USGS	12080010	2005-09-26	54.7	A	24.54	A
USGS	12080010	2005-09-27	53.6	A	24.53	A
USGS	12080010	2005-09-28	53.3	A	24.53	A
USGS	12080010	2005-09-29	68.9	A	24.59	A
USGS	12080010	2005-09-30	92.4	A	24.66	A
USGS	12080010	2005-10-01	109	A	24.73	A
USGS	12080010	2005-10-02	121	A	24.78	A
USGS	12080010	2005-10-03	99.7	A	24.69	A
USGS	12080010	2005-10-04	99.0	A	24.69	A
USGS	12080010	2005-10-05	84.9	A	24.63	A
USGS	12080010	2005-10-06	80.1	A	24.61	A
USGS	12080010	2005-10-07	81.3	A	24.61	A
USGS	12080010	2005-10-08	86.3	A	24.63	A
USGS	12080010	2005-10-09	90.8	A	24.65	A
USGS	12080010	2005-10-10	82.2	A	24.62	A
USGS	12080010	2005-10-11	79.0	A	24.60	A
USGS	12080010	2005-10-12	76.8	A	24.59	A
USGS	12080010	2005-10-13	79.6	A	24.60	A
USGS	12080010	2005-10-14	76.9	A	24.59	A
USGS	12080010	2005-10-15	91.8	A	24.66	A
USGS	12080010	2005-10-16	94.3	A	24.67	A
USGS	12080010	2005-10-17	106	A	24.72	A
USGS	12080010	2005-10-18	95.1	A	24.67	A
USGS	12080010	2005-10-19	92.2	A	24.66	A
USGS	12080010	2005-10-20	90.1	A	24.65	A
USGS	12080010	2005-10-21	97.8	A	24.68	A
USGS	12080010	2005-10-22	101	A	24.70	A
USGS	12080010	2005-10-23	97.0	A	24.68	A
USGS	12080010	2005-10-24	91.4	A	24.66	A
USGS	12080010	2005-10-25	90.2	A	24.65	A
USGS	12080010	2005-10-26	90.1	A	24.65	A
USGS	12080010	2005-10-27	123	A	24.79	A
USGS	12080010	2005-10-28	122	A	24.79	A
USGS	12080010	2005-10-29	131	A	24.82	A
USGS	12080010	2005-10-30	154	A	24.91	A
USGS	12080010	2005-10-31	302	A	25.37	A
USGS	12080010	2005-11-01	712	A	26.31	A
USGS	12080010	2005-11-02	769	A	26.41	A
USGS	12080010	2005-11-03	544	A	25.96	A
USGS	12080010	2005-11-04	932	A	26.70	A
USGS	12080010	2005-11-05	1040	A	26.89	A
USGS	12080010	2005-11-06	1100	A	27.01	A
USGS	12080010	2005-11-07	784	A	26.53	A
USGS	12080010	2005-11-08	566	A	26.11	A
USGS	12080010	2005-11-09	431	A	25.81	A
USGS	12080010	2005-11-10	351	A	25.62	A
USGS	12080010	2005-11-11	333	A	25.57	A
USGS	12080010	2005-11-12	516	A	25.99	A
USGS	12080010	2005-11-13	608	A	26.20	A
USGS	12080010	2005-11-14	632	A	26.24	A
USGS	12080010	2005-11-15	494	A	25.96	A
USGS	12080010	2005-11-16	390	A	25.72	A
USGS	12080010	2005-11-17	330	A	25.56	A
USGS	12080010	2005-11-18	284	A	25.44	A
USGS	12080010	2005-11-19	254	A	25.36	A
USGS	12080010	2005-11-20	233	A	25.29	A
USGS	12080010	2005-11-21	214	A	25.23	A
USGS	12080010	2005-11-22	198	A	25.19	A
USGS	12080010	2005-11-23	182	A	25.13	A
USGS	12080010	2005-11-24	170	A	25.09	A
USGS	12080010	2005-11-25	205	A	25.20	A
USGS	12080010	2005-11-26	380	A	25.69	A
USGS	12080010	2005-11-27	341	A	25.59	A
USGS	12080010	2005-11-28	276	A	25.42	A
USGS	12080010	2005-11-29	278	A	25.42	A
USGS	12080010	2005-11-30	323	A	25.55	A
USGS	12080010	2005-12-01	313	A	25.52	A
USGS	12080010	2005-12-02	318	A	25.53	A
USGS	12080010	2005-12-03	362	A	25.64	A
USGS	12080010	2005-12-04	327	A	25.55	A
USGS	12080010	2005-12-05	287	A	25.45	A
USGS	12080010	2005-12-06	267	A	25.39	A
USGS	12080010	2005-12-07	250	A	25.34	A
USGS	12080010	2005-12-08	235	A	25.30	A
USGS	12080010	2005-12-09	221	A	25.25	A
USGS	12080010	2005-12-10	203	A	25.20	A
USGS	12080010	2005-12-11	192	A	25.17	A
USGS	12080010	2005-12-12	192	A	25.17	A
USGS	12080010	2005-12-13	201	A	25.19	A
USGS	12080010	2005-12-14	201	A	25.19	A
USGS	12080010	2005-12-15	189	A	25.16	A
USGS	12080010	2005-12-16	184	A	25.13	A
USGS	12080010	2005-12-17	175	A	25.10	A
USGS	12080010	2005-12-18	165	A	25.07	A
USGS	12080010	2005-12-19	167	A	25.08	A
USGS	12080010	2005-12-20	189	A	25.15	A
USGS	12080010	2005-12-21	353	A	25.61	A
USGS	12080010	2005-12-22	971	A	26.83	A
